imdbID,title,year,genre,genres_list,plot,poster,rating,director,actors,runtime
tt3040964,The Jungle Book,2016,"Animation, Action, Adventure",Animation|Action|Adventure,"Living among the wolves in the jungle, young man cub Mowgli quickly learns to live life among his wolf pack and all the animals that inhabit the jungle, but when the villainous tiger Shere Khan threatens Mowgli's life, black panther Bagheera offers to take Mowgli to a nearby man village where he will be safe from the tiger's wrath. Along the way, Mowgli gets tangled up in a series of encounters with a sly snake named Kaa, a swimmingly ruthless gigantopithecus named King Louie and a lazy bear named Baloo, who quickly becomes his guide to the 'bear necessities' of life.",https://m.media-amazon.com/images/M/MV5BMTc3NTUzNTI4MV5BMl5BanBnXkFtZTgwNjU0NjU5NzE@._V1_SX300.jpg,7.3,Jon Favreau,"Neel Sethi, Bill Murray, Ben Kingsley",106 min
tt0870154,Jungle Cruise,2021,"Action, Adventure, Comedy",Action|Adventure|Comedy,"1916. Dreaming about saving countless lives and having another adventure, the feisty English feminist and doctor of botany, Dr Lily Houghton, embarks on a peril-laden mission to change the world. Along with her fashionable brother, MacGregor, Dr Houghton enlists the help of the arrogant, wisecracking riverboat skipper, Captain Frank Wolff, to guide them through the serpentine Amazon River in La Quila, his swift wooden boat. Now, as the intrepid trio ventures deeper and deeper into the heart of an impenetrable green maze, searching for something that cannot be found, a centuries-old curse and the ruthless aristocrat, Prince Joachim, threaten to put an end to their ambitious plans. And, sooner or later, the jungle always wins. Is it true that the Spanish conquistador, Don Aguirre, was lost in the same God-forsaken part of the world?",https://m.media-amazon.com/images/M/MV5BMWU5ZTBkMjQtMzg2Yi00ZmJlLTk4YWEtYTc0ZjU1YzE1NGNkXkEyXkFqcGc@._V1_SX300.jpg,6.5,Jaume Collet-Serra,"Dwayne Johnson, Emily Blunt, Edgar Ramírez",127 min
tt0061852,The Jungle Book,1967,"Animation, Adventure, Comedy",Animation|Adventure|Comedy,"Abandoned after an accident, baby Mowgli is taken and raised by a family of wolves. As the boy grows older, the wise panther Bagheera realizes he must be returned to his own kind in the nearby man-village. Baloo the bear, however, thinks differently, taking the young Mowgli under his wing and teaching him that living in the jungle is the best life there is. Bagheera realizes that Mowgli is in danger, particularly from Shere Khan the tiger who hates all people. When Baloo finally comes around, Mowgli runs off into the jungle where he survives a second encounter with Kaa the snake and finally, with Shere Khan. It's the sight of a pretty girl, however, that draws Mowgli to the nearby man-village and stay there.",https://m.media-amazon.com/images/M/MV5BNGE4M2NiZDktY2E2MC00ZTY5LWIyMDktZWIxNzQ2OWU2NmQzXkEyXkFqcGc@._V1_SX300.jpg,7.6,Wolfgang Reitherman,"Phil Harris, Sebastian Cabot, Louis Prima",78 min
tt0119190,George of the Jungle,1997,"Action, Adventure, Comedy",Action|Adventure|Comedy,"Baby George got into a plane crash in a jungle, stayed alive and was adopted by a wise ape. Ursula Stanhope, US noble woman is saved from death on safari by grown-up George, and he takes her to jungle to live with him. He slowly learns a rules of human relationships, while Ursula's lover Lyle is looking for her and the one who took her. After they are found, Ursula takes George to the USA.",https://m.media-amazon.com/images/M/MV5BOWYwMzU2MDgtNTJmNy00MGRjLWI4N2ItNjA2ZGZkMTVjNjhmXkEyXkFqcGc@._V1_SX300.jpg,5.6,Sam Weisman,"Brendan Fraser, Leslie Mann, Thomas Haden Church",92 min
tt3758172,Jungle,2017,"Adventure, Biography, Drama",Adventure|Biography|Drama,"In the pursuit of self-discovery and authentic experiences, the Israeli backpacker, Yossi Ghinsberg, meets a cryptic Austrian geologist in La Paz, Bolivia, and captivated by his engrossing stories of lost tribes, uncharted adventures and even gold, decides to follow him, circa 1981. Without delay and accompanied by the good friends, Kevin, an American photographer, and Marcus, a Swiss teacher, they join an expedition led by their seasoned trail-leader, deep into the emerald and impenetrable Amazonian rainforest. However, as the endless and inhospitable jungle separates the inexperienced team, before long, Yossi will find himself stranded in the depths of a nightmarish environment crawling with formidable and tireless adversaries. How can one escape this green maze?",https://m.media-amazon.com/images/M/MV5BNDE4OTk4MTk0M15BMl5BanBnXkFtZTgwODQ4MTg0MzI@._V1_SX300.jpg,6.7,Greg McLean,"Daniel Radcliffe, Thomas Kretschmann, Alex Russell",115 min
tt2388771,Mowgli: Legend of the Jungle,2018,"Adventure, Drama, Fantasy",Adventure|Drama|Fantasy,"The story follows the upbringing of the human child Mowgli raised by a pack of wolves in the jungles of India. As he learns the often harsh rules of the jungle, under the tutelage of a bear named Baloo and a black panther named Bagheera, Mowgli becomes accepted by the animals of the jungle as one of their own, except for one; the fearsome tiger Shere Khan. But there may be greater dangers lurking in the jungle, as Mowgli comes face to face with his human origins.",https://m.media-amazon.com/images/M/MV5BMjMzODc2NzU5MV5BMl5BanBnXkFtZTgwNTMwMTE3NjM@._V1_SX300.jpg,6.5,Andy Serkis,"Christian Bale, Cate Blanchett, Benedict Cumberbatch",104 min
tt0042208,The Asphalt Jungle,1950,"Crime, Drama, Film-Noir",Crime|Drama|Film-Noir,"When the intelligent criminal Erwin ""Doc"" Riedenschneider is released from prison, he seeks a fifty thousand-dollar investment from the bookmaker Cobby to recruit a small gang of specialists for a million-dollar heist of jewels from a jewelry. Doc is introduced to the lawyer Alonzo D. Emmerich who offers to finance the whole operation and buy the gems immediately after the burglary. Doc hires the safe cracker Louis Ciavelli, the driver Gus Minissi, and the gunman Dix Handley to the heist. His plan works perfectly but bad luck and betrayals compromise the steps after the heist and the gangsters need to flee from the police.",https://m.media-amazon.com/images/M/MV5BMWE2Y2E0ZTMtYzZmNi00MzZiLTg0ZTctMGY2YWJkMzE3NDEyXkEyXkFqcGc@._V1_SX300.jpg,7.8,John Huston,"Sterling Hayden, Louis Calhern, Jean Hagen",112 min
tt0119432,Jungle 2 Jungle,1997,"Comedy, Family",Comedy|Family,"Michael Cromwell is a successful albeit self-absorbed commodities broker who wants to marry his new girlfriend, but to do that he has to divorce his ex-wife who has spent several years living among South American Indians. When he travels there to obtain the divorce papers, he discovers he has a teenage son, who accompanies him back to America to learn the ways of the urban jungle.",https://m.media-amazon.com/images/M/MV5BODQwYTBjMjYtMTIxOC00NzJjLTlmNmYtZGRhZGJkZDEyNmU1XkEyXkFqcGc@._V1_SX300.jpg,5.2,John Pasquin,"Tim Allen, Martin Short, JoBeth Williams",105 min
tt0102175,Jungle Fever,1991,"Drama, Romance",Drama|Romance,A successful and married black man contemplates having an affair with a white girl from work. He's quite rightly worried that the racial difference would make an already taboo relationship even worse.,https://m.media-amazon.com/images/M/MV5BMjM5MTQxMDk2Ml5BMl5BanBnXkFtZTgwODQ2MDc3NjE@._V1_SX300.jpg,6.6,Spike Lee,"Wesley Snipes, Annabella Sciorra, Spike Lee",132 min
tt0108432,Ocean Waves,1993,"Animation, Drama, Romance",Animation|Drama|Romance,"The main character travels to his hometown for his high school reunion. During the trip, he recalls the memories of the days in high school. Friendship, subtle love, a trip to Tokyo and so on all came back to him as the film evolves.",https://m.media-amazon.com/images/M/MV5BYmI5Nzk4ZGMtNWY2ZS00MzBiLWFkMmMtYjI3ZjYxM2NiNzRlXkEyXkFqcGc@._V1_SX300.jpg,6.6,Tomomi Mochizuki,"Nobuo Tobita, Yoko Sakamoto, Toshihiko Seki",76 min
tt0120646,The Deep End of the Ocean,1999,Drama,Drama,"The Deep End of The Ocean is a film about a family's reaction when Ben, the youngest son is kidnapped and then found ten years later, living in the same town.",https://m.media-amazon.com/images/M/MV5BZjVkN2UzMmMtYjNiOC00YjA5LWI3MjAtZDZkYjI0OTJmNjNiXkEyXkFqcGc@._V1_SX300.jpg,6.3,Ulu Grosbard,"Michelle Pfeiffer, Treat Williams, Whoopi Goldberg",106 min
tt33022710,Ocean with David Attenborough,2025,Documentary,Documentary,"Attenborough explores the planet's undersea habitats, revealing the greatest age of ocean discovery and emphasizing the ocean's vital importance while exposing its problems and highlighting opportunities for marine life recovery.",https://m.media-amazon.com/images/M/MV5BN2I2ZjI0YWItM2I3My00NGE3LTk5ZDgtM2M2MWY2ZjFlNmNiXkEyXkFqcGc@._V1_SX300.jpg,8.5,"Colin Butfield, Toby Nowlan, Keith Scholey",David Attenborough,95 min
tt5203824,A Plastic Ocean,2016,Documentary,Documentary,"A Plastic Ocean begins when journalist Craig Leeson, searching for the elusive blue whale, discovers plastic waste in what should be pristine ocean. In this adventure documentary, Craig teams up with free diver Tanya Streeter and an international team of scientists and researchers, and they travel to twenty locations around the world over the next four years to explore the fragile state of our oceans, uncover alarming truths about plastic pollution, and reveal working solutions that can be put into immediate effect.",https://m.media-amazon.com/images/M/MV5BMTk5MTU0MTA2OF5BMl5BanBnXkFtZTgwMzQ3MjQ5MDI@._V1_SX300.jpg,8.0,Craig Leeson,"David Attenborough, Sylvia Earle, Ben Fogle",102 min
tt1498858,Ocean Heaven,2010,Drama,Drama,"The story of a father's tireless love for his autistic son. A terminally ill father's attempt to teach his autistic son the necessary life skills to survive on his own before he passes away. It is also a poignant tribute to the infinite love that parents have for their children and their unending desire to take care and look after them to their best abilities, no matter the struggle, no matter the effort.",https://m.media-amazon.com/images/M/MV5BMjMyNDk5ODgxM15BMl5BanBnXkFtZTgwODQ4NjI2MDE@._V1_SX300.jpg,7.5,Xiaolu Xue,"Jet Li, Zhang Wen, Lun-Mei Gwei",96 min
tt0042176,711 Ocean Drive,1950,"Action, Crime, Drama",Action|Crime|Drama,"A telephone repairman in Los Angeles uses his knowledge of electronics to help a bookie set up a betting operation. When the bookie is murdered, the greedy technician takes over his business. He ruthlessly climbs his way to the top of the local crime syndicate, but then gangsters from a big East Coast mob show up wanting a piece of his action.",https://m.media-amazon.com/images/M/MV5BNGYxMDE4MzItYTdmOS00NDM3LWI5ZTAtNmI2Yjc1MGM1ZGVlXkEyXkFqcGc@._V1_SX300.jpg,6.8,Joseph M. Newman,"Edmond O'Brien, Joanne Dru, Otto Kruger",102 min
tt2240784,Planet Ocean,2012,Documentary,Documentary,Dive into our planet's greatest mysteries with a team of international underwater cinematographers as they explore the breathtaking bond between humanity and the ocean.,https://m.media-amazon.com/images/M/MV5BOTBkYzAwZGMtODMxMi00YzlmLWI4MTUtYTM0YjNiODc2Y2E0XkEyXkFqcGc@._V1_SX300.jpg,7.8,"Yann Arthus-Bertrand, Michael Pitiot","Josh Duhamel, Sharon Mann",94 min
tt0047244,Monster from the Ocean Floor,1954,"Horror, Sci-Fi",Horror|Sci-Fi,"Swimming near a Mexican village that has been terrorized by a sea monster, Julie Blaie (Anne Kimball), and American artist, is terrified when an object rises to the surface. It turns out to be a one-man submarine piloted by biologist Steve Dunning ('Stuart Wade' (qb)). Later an abalone diver vanishes and Julie faints after seeing the monster's eye rise from the sea. Pablo (Wyott Ordung) and Tula (Inez Palange) plot to offer Julie as a sacrifice to their gods. Pablo deliberately attracts a shark while Juilie is skin-diving, but she escapes, and her line snags an object that Steve and Dr. Baldwin (Dick Pinner) establish as part of a huge sea monster.",https://m.media-amazon.com/images/M/MV5BNDZiNjNkYjItZTJhNS00NTFmLTk4OTMtZGIwNTk3M2U5M2ZkXkEyXkFqcGc@._V1_SX300.jpg,3.8,Wyott Ordung,"Anne Kimbell, Stuart Wade, Dick Pinner",64 min
tt11898882,Ocean Boy,2022,"Crime, Drama",Crime|Drama,"In the late summer along the Australian coast, Bosch, a young father goes on the run for drug dealing with his surf gang. In tow is his son, Rockit, who believes he is on a magical holiday.",https://m.media-amazon.com/images/M/MV5BYTZhNTVjYzctYzlmMy00YjBjLTlkZjUtMWZlMmVlMDg4ZTA5XkEyXkFqcGc@._V1_SX300.jpg,6.0,Tyler Atkins,"Isabel Lucas, Luke Hemsworth, Leeanna Walsman",106 min
tt0004413,The Ocean Waif,1916,"Short, Comedy, Drama",Short|Comedy|Drama,An abused woman finds love in the arms of a famous novelist.,https://m.media-amazon.com/images/M/MV5BMjQ5YjNlN2EtOGYxZC00NjUyLThmZjgtNzVlOTU1NzgzNDI3XkEyXkFqcGc@._V1_SX300.jpg,6.3,Alice Guy,"Carlyle Blackwell, Doris Kenyon, Edgar Norton",40 min
tt0101590,Class Action,1991,"Drama, Thriller",Drama|Thriller,"Jed Ward is an attorney who specializes in whistle blower, David vs. Goliath, type cases. He finds a client who is suing an auto company over a safety problem that has had a severe effect on his life after the accident. He must replace the current attorney and be ready for trial quickly, and then he finds that the defense attorney will be his estranged daughter.",https://m.media-amazon.com/images/M/MV5BNDA3YzcwY2YtMGFmOC00OWEzLTgyOTAtZDNlNTdiODQ1MjgxXkEyXkFqcGc@._V1_SX300.jpg,6.4,Michael Apted,"Gene Hackman, Mary Elizabeth Mastrantonio, Colin Friels",110 min
